PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC0,08/10/23 17h30,New simulation variant,
Simulation date,,17/10/23 14h21

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvB,EffInvR,Lsr
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%,ratio

09/09/22 13:00,735.61,729.43,1.1984,0.8054,1.1474,0.8666,15,0,0.0509,0.0509,0,0,0,0,0,1.1474,1.1474,95.75,95.75,0.0385
09/09/22 14:00,644.78,635.93,1.0618,0.6735,1.0155,0.875,15,0,0.0463,0.0463,0,0,0,0,0,1.0155,1.0155,95.641,95.641,0.0399
09/09/22 15:00,403.54,389.18,0.6719,0.2961,0.6381,0.8785,15,0,0.0338,0.0338,0,0,0,0,0,0.6381,0.6381,94.974,94.974,0.0465
09/09/22 16:00,212.29,188.14,0.327,0,0.3037,0.7948,15,0,0.0233,0.0233,0,0,0,0,0,0.3037,0.3037,92.87,92.87,0.061
09/09/22 17:00,16.44,16.029,0.022,0,0.0169,0.5715,14,0,0.0051,0.0051,0,0,0,0,0,0.0169,0.0169,76.735,76.735,0.1733
09/09/22 18:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/22 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/22 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/22 21:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/22 22:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/22 23:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 00:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 01:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 02:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 03:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 04:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 05:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 06:00,16.227,13.201,0.0175,0,0.0127,0.4344,9.9999,0,0.0048,0.0048,0,0,0,0,0,0.0127,0.0127,72.361,72.361,0.1659
10/09/22 07:00,248.45,228.87,0.4051,0.0374,0.3794,0.8483,11,0,0.0257,0.0257,0,0,0,0,0,0.3794,0.3794,93.662,93.662,0.0574
10/09/22 08:00,493.35,482.82,0.8352,0.4544,0.7964,0.8968,12,0,0.0388,0.0388,0,0,0,0,0,0.7964,0.7964,95.357,95.357,0.0437
10/09/22 09:00,579.68,571.79,0.9769,0.5915,0.9335,0.8947,12,0,0.0434,0.0434,0,0,0,0,0,0.9335,0.9335,95.559,95.559,0.0416
10/09/22 10:00,753.48,749.03,1.2372,0.843,1.185,0.8737,13,0,0.0523,0.0523,0,0,0,0,0,1.185,1.185,95.777,95.777,0.0385
10/09/22 11:00,885.26,881.56,1.4123,1.0121,1.3541,0.8498,14,0,0.0582,0.0582,0,0,0,0,0,1.3541,1.3541,95.878,95.878,0.0365
10/09/22 12:00,901.55,898.2,1.434,1.0331,1.3751,0.8473,14,0,0.059,0.059,0,0,0,0,0,1.3751,1.3751,95.889,95.889,0.0363
10/09/22 13:00,608.92,600.46,1.0127,0.6261,0.9681,0.8833,14,0,0.0446,0.0446,0,0,0,0,0,0.9681,0.9681,95.595,95.595,0.0407
10/09/22 14:00,434.29,423.95,0.7293,0.3517,0.6937,0.8875,15,0,0.0355,0.0355,0,0,0,0,0,0.6937,0.6937,95.128,95.128,0.0454
10/09/22 15:00,477.91,461.22,0.7899,0.4105,0.7525,0.8748,15,0,0.0374,0.0374,0,0,0,0,0,0.7525,0.7525,95.267,95.267,0.0435
10/09/22 16:00,207.33,187.12,0.3266,0,0.3033,0.8126,14,0,0.0233,0.0233,0,0,0,0,0,0.3033,0.3033,92.864,92.864,0.0624
10/09/22 17:00,51.596,35.629,0.056,0,0.0487,0.5248,14,0,0.0072,0.0072,0,0,0,0,0,0.0487,0.0487,87.052,87.052,0.0781
10/09/22 18:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 21:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 22:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
10/09/22 23:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 00:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 01:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 02:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 03:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 04:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 05:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 06:00,7.2128,6.8361,0.007,0,0,0,11,0,0.007,0,0.007,0,0,0,0,0,0,0,0,0.5364
11/09/22 07:00,124.35,116.96,0.2038,0,0.1873,0.8369,11,0,0.0165,0.0165,0,0,0,0,0,0.1873,0.1873,91.91,91.91,0.0737
11/09/22 08:00,489.81,479.43,0.8296,0.449,0.791,0.8972,12,0,0.0386,0.0386,0,0,0,0,0,0.791,0.791,95.346,95.346,0.0438
11/09/22 09:00,704.24,696.95,1.167,0.7752,1.1172,0.8813,12,0,0.0499,0.0499,0,0,0,0,0,1.1172,1.1172,95.727,95.727,0.0393
11/09/22 10:00,777.85,774.27,1.2729,0.8775,1.2195,0.871,13,0,0.0535,0.0535,0,0,0,0,0,1.2195,1.2195,95.8,95.8,0.0382
11/09/22 11:00,579.83,573.49,0.9712,0.586,0.928,0.8892,14,0,0.0432,0.0432,0,0,0,0,0,0.928,0.928,95.553,95.553,0.0414
11/09/22 12:00,625.49,617.86,1.0347,0.6473,0.9893,0.8787,15,0,0.0454,0.0454,0,0,0,0,0,0.9893,0.9893,95.616,95.616,0.0403
11/09/22 13:00,444.37,434.15,0.7428,0.3649,0.7069,0.8838,16,0,0.0359,0.0359,0,0,0,0,0,0.7069,0.7069,95.161,95.161,0.0449
11/09/22 14:00,230.99,223.05,0.3868,0.0197,0.3617,0.8698,16,0,0.0251,0.0251,0,0,0,0,0,0.3617,0.3617,93.505,93.505,0.0604
11/09/22 15:00,117.43,113.05,0.1928,0,0.177,0.8372,16,0,0.0158,0.0158,0,0,0,0,0,0.177,0.177,91.805,91.805,0.0747
11/09/22 16:00,85.474,81.957,0.138,0,0.1256,0.8163,15,0,0.0124,0.0124,0,0,0,0,0,0.1256,0.1256,91.032,91.032,0.0804
11/09/22 17:00,23.883,23.099,0.034,0,0.0281,0.6541,15,0,0.0059,0.0059,0,0,0,0,0,0.0281,0.0281,82.719,82.719,0.1367
11/09/22 18:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 19:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 20:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 21:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 22:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
11/09/22 23:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 00:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 01:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 02:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 03:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 04:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 05:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 06:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 07:00,65.604,62.893,0.1044,0,0.0941,0.7971,14,0,0.0103,0.0103,0,0,0,0,0,0.0941,0.0941,90.158,90.158,0.087
12/09/22 08:00,192.63,186.6,0.3243,0,0.3011,0.8683,15,0,0.0232,0.0232,0,0,0,0,0,0.3011,0.3011,92.836,92.836,0.067
12/09/22 09:00,321.29,313,0.5415,0.1697,0.5117,0.8848,16,0,0.0298,0.0298,0,0,0,0,0,0.5117,0.5117,94.498,94.498,0.0515
12/09/22 10:00,313.69,304.16,0.5265,0.1552,0.4972,0.8805,16,0,0.0293,0.0293,0,0,0,0,0,0.4972,0.4972,94.427,94.427,0.052
12/09/22 11:00,458.44,448.12,0.7622,0.3837,0.7257,0.8794,17,0,0.0365,0.0365,0,0,0,0,0,0.7257,0.7257,95.206,95.206,0.0443
12/09/22 12:00,274.91,265.91,0.4591,0.0898,0.4318,0.8726,17,0,0.0273,0.0273,0,0,0,0,0,0.4318,0.4318,94.053,94.053,0.0552
12/09/22 13:00,194.89,188.19,0.3244,0,0.3012,0.8586,17,0,0.0232,0.0232,0,0,0,0,0,0.3012,0.3012,92.837,92.837,0.0662
12/09/22 14:00,93.287,89.807,0.1507,0,0.1376,0.8193,17,0,0.0132,0.0132,0,0,0,0,0,0.1376,0.1376,91.262,91.262,0.0784
12/09/22 15:00,50.189,48.307,0.0778,0,0.0691,0.7654,16,0,0.0086,0.0086,0,0,0,0,0,0.0691,0.0691,88.927,88.927,0.0953
12/09/22 16:00,81.655,78.354,0.131,0,0.1191,0.81,16,0,0.0119,0.0119,0,0,0,0,0,0.1191,0.1191,90.887,90.887,0.0812
12/09/22 17:00,20.225,19.648,0.028,0,0.0225,0.6175,16,0,0.0055,0.0055,0,0,0,0,0,0.0225,0.0225,80.346,80.346,0.151
12/09/22 18:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 19:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 20:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 21:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 22:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
12/09/22 23:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 00:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 01:00,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 02:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 03:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 04:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 05:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 06:00,19.385,16.429,0.0227,0,0.0175,0.5029,14,0,0.0052,0.0052,0,0,0,0,0,0.0175,0.0175,77.242,77.242,0.1482
13/09/22 07:00,100.27,95.587,0.163,0,0.1491,0.8259,14,0,0.0139,0.0139,0,0,0,0,0,0.1491,0.1491,91.449,91.449,0.0772
13/09/22 08:00,253.13,245.58,0.4277,0.0593,0.4013,0.8808,15,0,0.0264,0.0264,0,0,0,0,0,0.4013,0.4013,93.837,93.837,0.0578
13/09/22 09:00,428.85,419.78,0.7194,0.3422,0.6842,0.8863,16,0,0.0352,0.0352,0,0,0,0,0,0.6842,0.6842,95.104,95.104,0.0456
13/09/22 10:00,657.06,650.68,1.079,0.6901,1.0321,0.8727,16,0,0.0469,0.0469,0,0,0,0,0,1.0321,1.0321,95.657,95.657,0.0396
13/09/22 11:00,658.11,650.12,1.0782,0.6893,1.0313,0.8706,16,0,0.0468,0.0468,0,0,0,0,0,1.0313,1.0313,95.656,95.656,0.0395
13/09/22 12:00,474.63,464.14,0.7879,0.4086,0.7506,0.8786,17,0,0.0373,0.0373,0,0,0,0,0,0.7506,0.7506,95.262,95.262,0.0437
13/09/22 13:00,288.5,279.34,0.4841,0.114,0.456,0.8782,16,0,0.0281,0.0281,0,0,0,0,0,0.456,0.456,94.204,94.204,0.054
13/09/22 14:00,286.62,277.16,0.4804,0.1104,0.4524,0.8769,16,0,0.0279,0.0279,0,0,0,0,0,0.4524,0.4524,94.182,94.182,0.0542
13/09/22 15:00,77.904,74.99,0.1255,0,0.1139,0.8125,15,0,0.0116,0.0116,0,0,0,0,0,0.1139,0.1139,90.763,90.763,0.0827
13/09/22 16:00,82.599,79.259,0.1332,0,0.1211,0.8144,15,0,0.0121,0.0121,0,0,0,0,0,0.1211,0.1211,90.934,90.934,0.0812
13/09/22 17:00,32.047,30.011,0.0461,0,0.0395,0.6849,14,0,0.0066,0.0066,0,0,0,0,0,0.0395,0.0395,85.623,85.623,0.115
13/09/22 18:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 21:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 22:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/22 23:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 00:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 01:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 02:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 03:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 04:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 05:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 06:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 07:00,65.746,63.034,0.1055,0,0.0952,0.8042,12,0,0.0103,0.0103,0,0,0,0,0,0.0952,0.0952,90.196,90.196,0.0874
14/09/22 08:00,347.07,338.44,0.5942,0.2208,0.5628,0.9009,12,0,0.0314,0.0314,0,0,0,0,0,0.5628,0.5628,94.718,94.718,0.0502
14/09/22 09:00,650.42,642.8,1.0815,0.6925,1.0345,0.8836,13,0,0.0469,0.0469,0,0,0,0,0,1.0345,1.0345,95.659,95.659,0.0401
14/09/22 10:00,847.72,844.12,1.3628,0.9642,1.3062,0.856,14,0,0.0565,0.0565,0,0,0,0,0,1.3062,1.3062,95.852,95.852,0.037
14/09/22 11:00,861.08,857.05,1.38,0.9809,1.3229,0.8535,14,0,0.0571,0.0571,0,0,0,0,0,1.3229,1.3229,95.861,95.861,0.0368
14/09/22 12:00,700.32,694.05,1.1526,0.7612,1.1032,0.8752,14,0,0.0494,0.0494,0,0,0,0,0,1.1032,1.1032,95.717,95.717,0.0392
14/09/22 13:00,569.51,560.96,0.9518,0.5673,0.9093,0.887,14,0,0.0425,0.0425,0,0,0,0,0,0.9093,0.9093,95.531,95.531,0.0415
14/09/22 14:00,500.04,489.87,0.8395,0.4586,0.8006,0.8895,14,0,0.0389,0.0389,0,0,0,0,0,0.8006,0.8006,95.365,95.365,0.0432
14/09/22 15:00,348.6,336.26,0.5856,0.2125,0.5545,0.8837,14,0,0.0311,0.0311,0,0,0,0,0,0.5545,0.5545,94.685,94.685,0.0496
14/09/22 16:00,158.75,146.65,0.2545,0,0.2349,0.8219,14,0,0.0197,0.0197,0,0,0,0,0,0.2349,0.2349,92.277,92.277,0.0688
14/09/22 17:00,53.976,42.957,0.0692,0,0.0611,0.6292,13,0,0.0081,0.0081,0,0,0,0,0,0.0611,0.0611,88.331,88.331,0.0831
14/09/22 18:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 19:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 20:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 21:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 22:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/22 23:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 00:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 01:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 02:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 03:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 04:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 05:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 06:00,14.237,12.659,0.0167,0,0.0119,0.4635,9.0001,0,0.0048,0.0048,0,0,0,0,0,0.0119,0.0119,71.253,71.253,0.187
15/09/22 07:00,285.88,265.58,0.4718,0.1021,0.4441,0.863,9.9999,0,0.0277,0.0277,0,0,0,0,0,0.4441,0.4441,94.131,94.131,0.0538
15/09/22 08:00,416.21,407.55,0.7169,0.3398,0.6818,0.91,9.9999,0,0.0351,0.0351,0,0,0,0,0,0.6818,0.6818,95.097,95.097,0.0469
15/09/22 09:00,591.03,583.29,0.9949,0.6089,0.9509,0.8938,12,0,0.044,0.044,0,0,0,0,0,0.9509,0.9509,95.577,95.577,0.0414
15/09/22 10:00,677.42,671.63,1.1295,0.7389,1.0809,0.8865,12,0,0.0486,0.0486,0,0,0,0,0,1.0809,1.0809,95.699,95.699,0.0398
15/09/22 11:00,885.58,881.86,1.4193,1.0189,1.3609,0.8537,13,0,0.0585,0.0585,0,0,0,0,0,1.3609,1.3609,95.882,95.882,0.0367
15/09/22 12:00,844.59,840.23,1.3638,0.9652,1.3072,0.8599,13,0,0.0566,0.0566,0,0,0,0,0,1.3072,1.3072,95.853,95.853,0.0372
15/09/22 13:00,643.7,635.33,1.0656,0.6772,1.0192,0.8796,14,0,0.0464,0.0464,0,0,0,0,0,1.0192,1.0192,95.645,95.645,0.0401
15/09/22 14:00,623.33,614.14,1.0335,0.6462,0.9882,0.8808,14,0,0.0453,0.0453,0,0,0,0,0,0.9882,0.9882,95.615,95.615,0.0404
15/09/22 15:00,380.08,366.92,0.6374,0.2627,0.6047,0.8839,14,0,0.0327,0.0327,0,0,0,0,0,0.6047,0.6047,94.869,94.869,0.0478
15/09/22 16:00,251.03,221.62,0.3875,0.0203,0.3623,0.8018,14,0,0.0251,0.0251,0,0,0,0,0,0.3623,0.3623,93.511,93.511,0.0556
15/09/22 17:00,42.387,36.482,0.0577,0,0.0504,0.6602,13,0,0.0074,0.0074,0,0,0,0,0,0.0504,0.0504,87.254,87.254,0.0964
15/09/22 18:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 19:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 20:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 21:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 22:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/22 23:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 00:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 01:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 02:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 03:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 04:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 05:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 06:00,33.107,26.93,0.0413,0,0.0349,0.5862,11,0,0.0063,0.0063,0,0,0,0,0,0.0349,0.0349,84.662,84.662,0.1062
16/09/22 07:00,279.11,259.81,0.4579,0.0886,0.4306,0.8572,12,0,0.0273,0.0273,0,0,0,0,0,0.4306,0.4306,94.045,94.045,0.0543
16/09/22 08:00,289.82,281.95,0.4946,0.1242,0.4662,0.8937,13,0,0.0284,0.0284,0,0,0,0,0,0.4662,0.4662,94.263,94.263,0.0544
16/09/22 09:00,476.76,468.3,0.8048,0.4249,0.7669,0.8937,14,0,0.0378,0.0378,0,0,0,0,0,0.7669,0.7669,95.297,95.297,0.0441
16/09/22 10:00,717.64,712.03,1.1787,0.7864,1.1284,0.8736,14,0,0.0503,0.0503,0,0,0,0,0,1.1284,1.1284,95.736,95.736,0.0389
16/09/22 11:00,677.89,669.98,1.1172,0.727,1.069,0.8761,14,0,0.0482,0.0482,0,0,0,0,0,1.069,1.069,95.689,95.689,0.0395
16/09/22 12:00,426.56,414.34,0.7165,0.3393,0.6813,0.8874,14,0,0.0351,0.0351,0,0,0,0,0,0.6813,0.6813,95.096,95.096,0.0458
16/09/22 13:00,516.96,507.97,0.8647,0.483,0.825,0.8866,15,0,0.0397,0.0397,0,0,0,0,0,0.825,0.825,95.41,95.41,0.0426
16/09/22 14:00,263.97,255.15,0.4443,0.0754,0.4174,0.8785,15,0,0.0269,0.0269,0,0,0,0,0,0.4174,0.4174,93.955,93.955,0.0565
16/09/22 15:00,349.19,337.06,0.5846,0.2115,0.5535,0.8806,15,0,0.0311,0.0311,0,0,0,0,0,0.5535,0.5535,94.681,94.681,0.0495
16/09/22 16:00,186.04,171.44,0.2975,0,0.2751,0.8217,15,0,0.0223,0.0223,0,0,0,0,0,0.2751,0.2751,92.489,92.489,0.0667
16/09/22 17:00,41.261,38.241,0.0606,0,0.0531,0.7143,14,0,0.0075,0.0075,0,0,0,0,0,0.0531,0.0531,87.561,87.561,0.1015
16/09/22 18:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 21:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 22:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
16/09/22 23:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 00:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 01:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 02:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 03:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 04:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 05:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 06:00,10.93,10.424,0.0128,0,0.0083,0.4199,11,0,0.0046,0.0046,0,0,0,0,0,0.0083,0.0083,64.48,64.48,0.2313
17/09/22 07:00,60.986,58.618,0.0976,0,0.0877,0.799,12,0,0.0098,0.0098,0,0,0,0,0,0.0877,0.0877,89.906,89.906,0.0897
17/09/22 08:00,299.1,291.37,0.5109,0.1401,0.4821,0.8954,13,0,0.0289,0.0289,0,0,0,0,0,0.4821,0.4821,94.349,94.349,0.0536
17/09/22 09:00,407.12,400.04,0.6928,0.3164,0.6584,0.8984,14,0,0.0344,0.0344,0,0,0,0,0,0.6584,0.6584,95.033,95.033,0.047
17/09/22 10:00,293.68,284.38,0.4968,0.1263,0.4683,0.886,14,0,0.0284,0.0284,0,0,0,0,0,0.4683,0.4683,94.275,94.275,0.0538
17/09/22 11:00,218.26,210.83,0.367,0.0004,0.3424,0.8716,15,0,0.0245,0.0245,0,0,0,0,0,0.3424,0.3424,93.317,93.317,0.0624
17/09/22 12:00,244.75,236.53,0.4119,0.044,0.386,0.8763,15,0,0.0259,0.0259,0,0,0,0,0,0.386,0.386,93.717,93.717,0.0587
17/09/22 13:00,285.3,275.94,0.4802,0.1103,0.4523,0.8807,15,0,0.0279,0.0279,0,0,0,0,0,0.4523,0.4523,94.181,94.181,0.0544
17/09/22 14:00,255.19,246.5,0.4293,0.0609,0.4029,0.8771,15,0,0.0264,0.0264,0,0,0,0,0,0.4029,0.4029,93.849,93.849,0.0575
17/09/22 15:00,212.57,204.73,0.3563,0,0.3321,0.8678,15,0,0.0242,0.0242,0,0,0,0,0,0.3321,0.3321,93.207,93.207,0.0632
17/09/22 16:00,94.838,90.896,0.1539,0,0.1406,0.8235,15,0,0.0134,0.0134,0,0,0,0,0,0.1406,0.1406,91.314,91.314,0.0783
17/09/22 17:00,26.151,24.83,0.0371,0,0.0311,0.6597,14,0,0.0061,0.0061,0,0,0,0,0,0.0311,0.0311,83.649,83.649,0.129
17/09/22 18:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 21:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 22:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
17/09/22 23:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
18/09/22 00:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
